Datum,BHKW1_Biogas,BHKW2_Biogas,Methangehalt CH4,TS-Wert,pH-Wert
734223.7493,2015.749407,5210.000347,54.9551451,7.229043156,7.463078743
734223.8327,2032.832938,5200.000231,55.0588304,8.002523131,7.682665519
734223.916,2049.916469,5190.000116,55.16251571,8.970794367,7.671006643
734223.9993,2067,5180,55.26620102,9.08025293,7.578073038
734224.0827,2079.083193,5189.999884,54.87316936,7.194205478,7.538101405
734224.166,2091.166387,5199.999769,54.4801377,5.475208672,7.491932723
734224.2493,2103.24958,5209.999653,54.08710605,8.163319697,7.503510581
734224.3327,2115.332774,5219.999537,53.69407439,7.228811735,7.520794419
734224.416,2127.415967,5229.999421,53.30104273,6.83490686,7.20322503
734224.4993,2139.499161,5239.999306,52.90801107,6.075656316,7.682468756
734224.5827,2151.582354,5249.99919,52.51497942,7.955957059,7.456832623
734224.666,2163.665548,5259.999074,52.12194776,6.779459757,7.399312717
734224.7493,2175.748741,5269.998958,51.7289161,6.686959354,7.312469135
734224.8327,2187.831935,5279.998843,51.33588444,8.221434726,7.318564786
734224.916,2199.915128,5289.998727,50.94285279,7.021412333,7.341643338
734224.9993,2211.998322,5299.998611,50.54982113,8.676738645,7.402284517
734225.0827,2201.91795,5284.168683,50.66790348,8.402989457,7.341446129
734225.166,2191.8345,5268.335166,50.78605683,8.622501652,7.386221767
734225.2493,2181.75105,5252.501649,50.90421018,8.031767975,7.315060873
734225.3327,2171.6676,5236.668133,51.02236353,7.530552447,7.384755013
734225.416,2161.58415,5220.834616,51.14051688,8.512911424,7.433735381
734225.4993,2151.5007,5205.0011,51.25867023,7.452341732,7.446247963
734225.5827,2141.41725,5189.167583,51.37682358,7.392293686,7.337274441
734225.666,2131.3338,5173.334066,51.49497693,8.619446777,7.355716182
734225.7493,2121.25035,5157.50055,51.61313028,8.260288443,7.396598609
734225.8327,2111.1669,5141.667033,51.73128363,7.793003433,7.416812414
734225.916,2101.08345,5125.833517,51.84943698,8.575762425,7.380033004
734225.9993,2091,5110,51.96759033,8.544277046,7.373864439
734226.0827,2134.166667,5123.333333,52.08574231,5.520247036,7.324266907
734226.166,2177.333333,5136.666667,52.2038943,7.620068812,7.405184596
734226.2493,2220.5,5150,52.32204628,6.327877851,7.330138784
734226.3327,2263.666667,5163.333333,52.44019826,5.427840226,7.134200578
734226.416,2306.833333,5176.666667,52.55835025,7.608310619,7.411034322
734226.4993,2350,5190,52.67650223,7.008248786,7.439706971
734226.5827,2393.166667,5203.333333,52.79465421,5.439175021,7.289987599
734226.666,2436.333333,5216.666667,52.91280619,7.781582103,7.52651969
734226.7493,2479.5,5230,53.03095818,7.238911867,7.451431439
734226.8327,2522.666667,5243.333333,53.14911016,6.212021192,7.462943709
734226.916,2565.833333,5256.666667,53.26726214,8.237587059,7.452738457
734226.9993,2609,5270,53.38541412,5.987905042,7.367099399
734227.0827,2621.166667,5301.666667,53.17322286,6.001465891,7.313449107
734227.166,2633.333333,5333.333333,52.9610316,4.263680406,7.047314545
734227.2493,2645.5,5365,52.74884033,7.053225311,7.307936023
734227.3327,2657.666667,5396.666667,52.53664907,4.947570001,7.261408545
734227.416,2669.833333,5428.333333,52.3244578,4.593780789,7.007110335
734227.4993,2682,5460,52.11226654,5.366242172,7.19815564
734227.5827,2694.166667,5491.666667,51.90007528,6.493448534,6.99481873
734227.666,2706.333333,5523.333333,51.68788401,7.537105455,7.271093135
734227.7493,2718.5,5555,51.47569275,8.504341507,7.370663218
734227.8327,2730.666667,5586.666667,51.26350149,8.03263146,7.42246033
734227.916,2742.833333,5618.333333,51.05131022,8.710142817,7.452544156
734227.9993,2755,5650,50.83911896,8.554314934,7.449558321
734228.0827,2696.833333,5624.166667,51.03202025,7.792784763,7.382005731
734228.166,2638.666667,5598.333333,51.22492154,7.20424388,7.422414422
734228.2493,2580.5,5572.5,51.41782284,5.900539652,7.422410563
734228.3327,2522.333333,5546.666667,51.61072413,7.850478286,7.422414421
734228.416,2464.166667,5520.833333,51.80362542,7.273356083,7.404914528
734228.4993,2406,5495,51.99652672,6.442415118,7.428244857
734228.5827,2347.833333,5469.166667,52.18942801,5.196095874,7.318692107
734228.666,2289.666667,5443.333333,52.3823293,7.353726917,7.44560486
734228.7493,2231.5,5417.5,52.5752306,6.892121975,7.451342702
734228.8327,2173.333333,5391.666667,52.76813189,5.403965895,7.428244856
734228.916,2115.166667,5365.833333,52.96103319,8.600084852,7.468765432
734228.9993,2057,5340,53.15393448,8.456880332,7.355410277
734229.0827,2060.833333,5328.333333,53.19974836,8.19225212,7.432565208
734229.166,2064.666667,5316.666667,53.24556224,8.471397247,7.431526909
734229.2493,2068.5,5305,53.29137611,8.366043853,7.421141914
734229.3327,2072.333333,5293.333333,53.33718999,8.347509876,7.415074271
734229.416,2076.166667,5281.666667,53.38300387,8.014369867,7.37113567
734229.4993,2080,5270,53.42881775,8.247264031,7.42112728
734229.5827,2083.833333,5258.333333,53.47463163,8.516361365,7.47706853
734229.666,2087.666667,5246.666667,53.52044551,8.197738595,7.532101173
734229.7493,2091.5,5235,53.56625938,8.574952379,7.532575386
734229.8327,2095.333333,5223.333333,53.61207326,8.615887363,7.512422828
734229.916,2099.166667,5211.666667,53.65788714,8.63688231,7.550248287
734229.9993,2103,5200,53.70370102,9.077741728,7.502213123
734230.0827,2107.5,5173.333333,53.83149815,8.812818637,7.513176054
734230.166,2112,5146.666667,53.95929527,8.779833047,7.524982124
734230.2493,2116.5,5120,54.0870924,8.622694324,7.52565551
734230.3327,2121,5093.333333,54.21488953,9.058144695,7.559265715
734230.416,2125.5,5066.666667,54.34268665,9.13288362,7.548624986
734230.4993,2130,5040,54.47048378,8.767001008,7.57054861
734230.5827,2134.5,5013.333333,54.59828091,8.747846309,7.525624575
734230.666,2139,4986.666667,54.72607803,8.862526265,7.536387572
734230.7493,2143.5,4960,54.85387516,8.618886407,7.5245123
734230.8327,2148,4933.333333,54.98167229,9.024881546,7.502833956
734230.916,2152.5,4906.666667,55.10946941,9.005506603,7.4951844
734230.9993,2157,4880,55.23726654,8.885587346,7.471369029
734231.0827,2177.5,4909.166667,54.97926108,9.055990413,7.444837857
734231.166,2198,4938.333333,54.72125562,9.039151276,7.437291937
734231.2493,2218.5,4967.5,54.46325016,8.795793964,7.435104286
734231.3327,2239,4996.666667,54.2052447,8.773596695,7.463151986
734231.416,2259.5,5025.833333,53.94723924,9.07291229,7.486692915
734231.4993,2280,5055,53.68923378,9.298544782,7.53800043
734231.5827,2300.5,5084.166667,53.43122832,8.833535795,7.50384427
734231.666,2321,5113.333333,53.17322286,8.824904701,7.491096728
734231.7493,2341.5,5142.5,52.9152174,8.847088367,7.480004978
734231.8327,2362,5171.666667,52.65721194,8.965559943,7.487989029
734231.916,2382.5,5200.833333,52.39920648,9.089981176,7.497151779
734231.9993,2403,5230,52.14120102,9.176498197,7.512999692
734232.0827,2392.416667,5233.333333,52.2569418,9.053175768,7.529515796
734232.166,2381.833333,5236.666667,52.37268257,8.790792921,7.5368366
734232.2493,2371.25,5240,52.48842335,9.127527001,7.518153699
734232.3327,2360.666667,5243.333333,52.60416412,8.96036248,7.526058715
734232.416,2350.083333,5246.666667,52.7199049,8.783363276,7.502093971
734232.4993,2339.5,5250,52.83564568,9.034760384,7.497853386
734232.5827,2328.916667,5253.333333,52.95138645,8.994606312,7.473158971
734232.666,2318.333333,5256.666667,53.06712723,8.793100099,7.470735129
734232.7493,2307.75,5260,53.182868,9.340424211,7.530994865
734232.8327,2297.166667,5263.333333,53.29860878,9.156989099,7.509832422
734232.916,2286.583333,5266.666667,53.41434956,8.925507446,7.488310171
734232.9993,2276,5270,53.53009033,8.827354948,7.49067879
734233.0827,2276.416667,5264.166667,53.35406812,9.131876779,7.522709983
734233.166,2276.833333,5258.333333,53.17804591,9.047679349,7.548308972
734233.2493,2277.25,5252.5,53.0020237,8.794201745,7.557035619
734233.3327,2277.666667,5246.666667,52.82600149,8.853421911,7.570201867
734233.416,2278.083333,5240.833333,52.64997927,8.845307143,7.560995267
734233.4993,2278.5,5235,52.47395706,8.783935815,7.551847345
734233.5827,2278.916667,5229.166667,52.29793485,9.248137632,7.540643245
734233.666,2279.333333,5223.333333,52.12191264,9.102821459,7.475516369
734233.7493,2279.75,5217.5,51.94589043,9.156613692,7.513428587
734233.8327,2280.166667,5211.666667,51.76986821,8.35787379,7.516918871
734233.916,2280.583333,5205.833333,51.593846,9.02769074,7.482456884
734233.9993,2281,5200,51.41782379,8.964040499,7.450595324
734234.0827,2270.333333,5210,51.58420118,9.139800866,7.512048476
734234.166,2259.666667,5220,51.75057856,8.066631734,7.592314174
734234.2493,2249,5230,51.91695595,5.18001092,7.528900826
734234.3327,2238.333333,5240,52.08333333,6.69900207,8.245942817
734234.416,2227.666667,5250,52.24971072,5.883258403,7.838137196
734234.4993,2217,5260,52.4160881,5.856546846,7.643043709
734234.5827,2206.333333,5270,52.58246549,4.748373186,8.213168975
734234.666,2195.666667,5280,52.74884288,5.626312852,7.927469795
734234.7493,2185,5290,52.91522026,7.888460179,7.733259612
734234.8327,2174.333333,5300,53.08159765,9.097861443,7.602558403
734234.916,2163.666667,5310,53.24797503,9.17746596,7.526238872
734234.9993,2153,5320,53.41435242,9.700999428,7.516392314
734235.0827,2162.416667,5309.166667,53.44810994,9.815733843,7.572300601
734235.166,2171.833333,5298.333333,53.48186747,9.67889461,7.579443633
734235.2493,2181.25,5287.5,53.515625,9.908857861,7.550417978
734235.3327,2190.666667,5276.666667,53.54938253,9.877465202,7.538800188
734235.416,2200.083333,5265.833333,53.58314006,9.714739367,7.526385171
734235.4993,2209.5,5255,53.61689758,9.356042729,7.548364944
734235.5827,2218.916667,5244.166667,53.65065511,9.841365623,7.567027381
734235.666,2228.333333,5233.333333,53.68441264,9.794565564,7.569002519
734235.7493,2237.75,5222.5,53.71817017,9.419799571,7.546207636
734235.8327,2247.166667,5211.666667,53.75192769,9.027002007,7.521944633
734235.916,2256.583333,5200.833333,53.78568522,8.638101687,7.497669568
734235.9993,2266,5190,53.81944275,9.334865113,7.482787168
734236.0827,2258.583333,5172.5,53.86043421,9.840306731,7.488167112
734236.166,2251.166667,5155,53.90142568,8.973186402,7.416740302
734236.2493,2243.75,5137.5,53.94241714,8.603942977,7.515042142
734236.3327,2236.333333,5120,53.98340861,5.635224091,7.306616781
734236.416,2228.916667,5102.5,54.02440008,7.926930241,7.676942562
734236.4993,2221.5,5085,54.06539154,8.252677662,7.712900708
734236.5827,2214.083333,5067.5,54.10638301,8.298177459,7.740651579
734236.666,2206.666667,5050,54.14737447,8.614182063,7.515038284
734236.7493,2199.25,5032.5,54.18836594,8.475902645,7.468796296
734236.8327,2191.833333,5015,54.2293574,7.760594711,7.520763554
734236.916,2184.416667,4997.5,54.27034887,9.433047041,7.527733194
734236.9993,2177,4980,54.31134033,9.419805791,7.454306442
734237.0827,2178.083321,4998.333121,54.24623692,8.141126627,7.48005007
734237.166,2179.166642,5016.666242,54.18113351,7.356566493,7.434089729
734237.2493,2180.249962,5034.999363,54.11603009,8.752515492,7.427986362
734237.3327,2181.333283,5053.332485,54.05092668,8.267908203,7.387815881
734237.416,2182.416604,5071.665606,53.98582327,7.391072441,7.54974871
734237.4993,2183.499925,5089.998727,53.92071985,8.660022807,7.474602588
734237.5827,2184.583246,5108.331848,53.85561644,8.429104125,7.480015346
734237.666,2185.666566,5126.664969,53.79051303,7.944467891,7.197191109
734237.7493,2186.749887,5144.99809,53.72540961,9.029244084,7.497685
734237.8327,2187.833208,5163.331211,53.6603062,8.544474742,7.491917291
734237.916,2188.916529,5181.664333,53.59520279,8.094745701,7.480266129
734237.9993,2189.99985,5199.997454,53.53009937,9.047694458,7.332775539
734238.0827,2216.496626,5219.997454,53.37337805,8.786975164,7.225940923
734238.166,2242.996933,5239.997685,53.21664399,8.89080163,7.636388811
734238.2493,2269.49724,5259.997917,53.05990993,7.471651614,7.422456861
734238.3327,2295.997546,5279.998148,52.90317588,8.775601787,7.462924419
734238.416,2322.497853,5299.99838,52.74644182,8.348695674,7.422464578
734238.4993,2348.99816,5319.998611,52.58970777,8.060238759,7.439930743
734238.5827,2375.498466,5339.998843,52.43297371,8.96026208,7.480307924
734238.666,2401.998773,5359.999074,52.27623966,8.590987764,7.462839539
734238.7493,2428.49908,5379.999306,52.1195056,7.898765043,7.335844764
734238.8327,2454.999387,5399.999537,51.96277155,9.269326656,7.504571529
734238.916,2481.499693,5419.999769,51.80603749,9.064213004,7.619097255
734238.9993,2508,5440,51.64930344,9.355620349,7.355287467
734239.0827,2510.416667,5429.166667,51.82773717,7.760309208,7.399443894
734239.166,2512.833333,5418.333333,52.00617091,9.029467856,7.428295012
734239.2493,2515.25,5407.5,52.18460464,8.383355945,7.445512267
734239.3327,2517.666667,5396.666667,52.36303838,7.864166557,7.255100693
734239.416,2520.083333,5385.833333,52.54147212,8.936772262,7.405159519
734239.4993,2522.5,5375,52.71990585,8.544729349,7.428310445
734239.5827,2524.916667,5364.166667,52.89833959,8.522005777,7.359135518
734239.666,2527.333333,5353.333333,53.07677333,7.875354691,7.503479716
734239.7493,2529.75,5342.5,53.25520706,8.683008765,7.451547182
734239.8327,2532.166667,5331.666667,53.4336408,8.279321158,7.411072906
734239.916,2534.583333,5320.833333,53.61207453,9.363648773,7.815605478
734239.9993,2537,5310,53.79050827,9.454758731,7.57949824
734240.0827,2531.5,5295.833333,53.80979856,8.787252951,7.410822125
734240.166,2526,5281.666667,53.82908885,8.395100699,7.468703702
734240.2493,2520.5,5267.5,53.84837914,8.93712078,7.480381871
734240.3327,2515,5253.333333,53.86766942,9.526629994,7.50599741
734240.416,2509.5,5239.166667,53.88695971,9.537508133,7.514669973
734240.4993,2504,5225,53.90625,9.548386271,7.523342535
734240.5827,2498.5,5210.833333,53.92554029,9.55926441,7.532015098
734240.666,2493,5196.666667,53.94483058,9.570142549,7.54068766
734240.7493,2487.5,5182.5,53.96412086,9.581020688,7.549360222
734240.8327,2482,5168.333333,53.98341115,9.591898826,7.558032785
734240.916,2476.5,5154.166667,54.00270144,9.602776965,7.566705347
734240.9993,2471,5140,54.02199173,9.613655104,7.57537791
734241.0827,2402.000799,5147.499913,53.88937341,9.110802242,7.561203107
734241.166,2333.001597,5154.999826,53.75675508,8.660501213,7.584421554
734241.2493,2264.002396,5162.49974,53.62413676,8.256782701,7.572874559
734241.3327,2195.003194,5169.999653,53.49151844,7.368094267,7.468676694
734241.416,2126.003993,5177.499566,53.35890012,8.856504023,7.410945587
734241.4993,2057.004792,5184.999479,53.22628179,8.302777769,7.46306331
734241.5827,1988.00559,5192.499392,53.09366347,8.025794593,7.549721702
734241.666,1919.006389,5199.999306,52.96104515,9.237615666,7.596072715
734241.7493,1850.007187,5207.499219,52.82842682,9.457422357,7.5670837
734241.8327,1781.007986,5214.999132,52.6958085,8.395733478,7.68830591
734241.916,1712.008785,5222.499045,52.56319018,9.300470795,7.510747526
734241.9993,1643.009583,5229.998958,52.43057186,8.831464816,7.435016511
734242.0827,1716.9064,5225.833912,51.89773776,8.362458837,7.359285496
734242.166,1790.823067,5221.667245,51.36484808,7.900192548,7.284132142
734242.2493,1864.739734,5217.500579,50.8319584,9.181026564,7.445624151
734242.3327,1938.6564,5213.333912,50.29906871,9.330940733,7.480316284
734242.416,2012.573067,5209.167245,49.76617903,8.246381569,7.353039865
734242.4993,2086.489734,5205.000579,49.23328934,9.65381969,7.445566279
734242.5827,2160.4064,5200.833912,48.70039966,8.892530108,7.289405017
734242.666,2234.323067,5196.667245,48.16750998,8.927075592,7.532067486
734242.7493,2308.239734,5192.500579,47.63462029,9.96363894,7.424655236
734242.8327,2382.1564,5188.333912,47.10173061,9.964344375,7.418499436
734242.916,2456.073067,5184.167245,46.56884092,9.96504981,7.412343635
734242.9993,2529.989734,5180.000579,46.03595124,9.965755244,7.406187834
734243.0827,2516.83501,5119.174412,45.63565836,9.966460679,7.400032034
734243.166,2503.668191,5058.340374,45.2353839,9.967166114,7.393876233
734243.2493,2490.501372,4997.506337,44.83510944,9.98173954,6.970214701
734243.3327,2477.334552,4936.672299,44.43483499,10.12434329,7.28288342
734243.416,2464.167733,4875.838262,44.03456053,10.0150123,7.20753134
734243.4993,2451.000914,4815.004225,43.63428607,9.967746537,7.270618683
734243.5827,2437.834095,4754.170187,43.23401161,10.24142631,7.199488727
734243.666,2424.667276,4693.33615,42.83373715,10.26393723,7.242973687
734243.7493,2411.500457,4632.502112,42.43346269,10.17707017,7.323161016
734243.8327,2398.333638,4571.668075,42.03318823,10.28032378,7.23491382
734243.916,2385.166819,4510.834037,41.63291377,10.03201896,7.46989417
734243.9993,2372,4450,41.23263931,10.13076354,7.415140103
734244.0827,2299.250842,4480.832976,41.32185515,10.24889968,7.344099229
734244.166,2226.501684,4511.665953,41.41107098,10.36703582,7.273058356
734244.2493,2153.752526,4542.498929,41.50028682,10.48517195,7.202017482
734244.3327,2081.003368,4573.331906,41.58950265,10.47423205,7.155100066
734244.416,2008.25421,4604.164882,41.67871849,10.37729124,7.12425565
734244.4993,1935.505052,4634.997859,41.76793433,10.42040987,7.292149411
734244.5827,1862.755894,4665.830835,41.85715016,10.21445157,7.268972037
734244.666,1790.006736,4696.663812,41.946366,10.33763566,7.377197635
734244.7493,1717.257578,4727.496788,42.03558183,10.29991451,7.233569624
734244.8327,1644.50842,4758.329765,42.12479767,10.20096416,7.27151467
734244.916,1571.759262,4789.162741,42.2140135,7.749678557,7.234284223
734244.9993,1499.010104,4819.995718,42.30322934,9.612523592,7.164956626
734245.0827,1505.915706,4777.505903,42.54674549,9.145237349,7.224961507
734245.166,1512.832373,4735.005903,42.79028307,8.763273539,7.1214383
734245.2493,1519.749039,4692.505903,43.03382066,9.70358446,7.224848874
734245.3327,1526.665706,4650.005903,43.27735824,9.325461664,7.18382827
734245.416,1533.582373,4607.505903,43.52089583,8.688780285,7.171749037
734245.4993,1540.499039,4565.005903,43.76443341,9.719793614,7.13607455
734245.5827,1547.415706,4522.505903,44.007971,9.326880996,7.258517585
734245.666,1554.332373,4480.005903,44.25150858,8.71548094,7.177360036
734245.7493,1561.249039,4437.505903,44.49504617,9.662709094,7.176384339
734245.8327,1568.165706,4395.005903,44.73858375,10.04875535,7.180664509
734245.916,1575.082373,4352.505903,44.98212134,9.040077227,7.224192985
734245.9993,1581.999039,4310.005903,45.22565892,8.169549378,7.203499351
734246.0827,1450.184977,4378.323843,45.288377,9.431331859,7.17877452
734246.166,1318.351644,4446.657176,45.35106996,9.154563374,7.239495433
734246.2493,1186.51831,4514.990509,45.41376292,8.23993499,7.208039077
734246.3327,1054.684977,4583.323843,45.47645588,9.490661232,7.169432772
734246.416,922.8516437,4651.657176,45.53914884,9.226897081,7.199985415
734246.4993,791.0183103,4719.990509,45.6018418,8.936108619,7.191308168
734246.5827,659.1849769,4788.323843,45.66453476,7.60050358,7.211952889
734246.666,527.3516437,4856.657176,45.72722772,9.06561067,7.21267325
734246.7493,395.5183103,4924.990509,45.78992068,8.574767467,7.191692361
734246.8327,263.6849769,4993.323843,45.85261364,9.663099839,7.224264229
734246.916,131.8516437,5061.657176,45.9153066,9.338691831,7.210312462
734246.9993,0.01831027,5129.990509,45.97799956,8.859718073,7.165390191
734247.0827,106.7351736,5150.83044,46.00935024,8.495709478,7.258570147
734247.166,213.4851735,5171.663773,46.04069656,9.413204092,7.125920481
734247.2493,320.2351735,5192.497106,46.07204288,9.028032355,7.113088913
734247.3327,426.9851736,5213.33044,46.1033892,8.831474185,7.125435283
734247.416,533.7351735,5234.163773,46.13473552,8.159433342,7.139855243
734247.4993,640.4851735,5254.997106,46.16608184,9.191219879,7.071797204
734247.5827,747.2351736,5275.83044,46.19742816,8.690316346,7.18553922
734247.666,853.9851735,5296.663773,46.22877449,7.950127579,7.133575971
734247.7493,960.7351735,5317.497106,46.26012081,9.296107126,7.070110575
734247.8327,1067.485174,5338.33044,46.29146713,8.959917675,7.09317505
734247.916,1174.235173,5359.163773,46.32281345,8.135492635,7.105229308
734247.9993,1280.985174,5379.997106,46.35415977,9.356869122,6.965281356
734248.0827,1354.489792,5287.512847,46.77125509,9.337420548,7.102029658
734248.166,1427.989792,5195.012847,47.188404,8.945642021,7.000756345
734248.2493,1501.489792,5102.512847,47.60555291,7.158695611,7.043264698
734248.3327,1574.989792,5010.012847,48.02270182,9.394523734,7.078418923
734248.416,1648.489792,4917.512847,48.43985073,8.729252956,7.087963856
734248.4993,1721.989792,4825.012847,48.85699963,8.158196773,7.153992844
734248.5827,1795.489792,4732.512847,49.27414854,9.384342041,7.098901753
734248.666,1868.989792,4640.012847,49.69129745,8.934728592,7.133299866
734248.7493,1942.489792,4547.512847,50.10844636,8.803127264,7.12755487
734248.8327,2015.989792,4455.012847,50.52559527,9.406240177,7.144099461
734248.916,2089.489792,4362.512847,50.94274417,9.248044621,7.171251785
734248.9993,2162.989792,4270.012847,51.35989308,8.839616178,7.220715308
734249.0827,2155.250987,4323.326543,51.39852637,7.541467168,7.042415713
734249.166,2147.500897,4376.660494,51.43710707,9.253915978,7.231991582
734249.2493,2139.750807,4429.994444,51.47568778,9.336615565,7.19675298
734249.3327,2132.000718,4483.328395,51.51426848,7.877103722,7.23727427
734249.416,2124.250628,4536.662346,51.55284919,9.250878203,7.163183557
734249.4993,2116.500538,4589.996296,51.59142989,8.801818872,7.124222892
734249.5827,2108.750448,4643.330247,51.6300106,8.267190267,7.142556655
734249.666,2101.000359,4696.664197,51.6685913,9.287282184,7.14742542
734249.7493,2093.250269,4749.998148,51.70717201,8.978827251,7.246879525
734249.8327,2085.500179,4803.332099,51.74575271,8.312405883,7.167763936
734249.916,2077.75009,4856.666049,51.78433342,7.842335298,7.464259785
734249.9993,2070,4910,51.82291412,9.216149658,7.159309811
734250.0827,1994.084212,4906.666705,52.0809166,9.228319148,7.367048359
734250.166,1918.168424,4903.33341,52.33891907,8.207316376,7.274579428
734250.2493,1842.252636,4900.000116,52.59692155,9.429584351,7.229232735
734250.3327,1766.336848,4896.666821,52.85492402,8.974172016,7.290373444
734250.416,1690.42106,4893.333526,53.11292649,9.007244417,7.271697935
734250.4993,1614.505272,4890.000231,53.37092897,9.697729022,7.108337939
734250.5827,1538.589484,4886.666937,53.62893144,9.359900268,6.992605664
734250.666,1462.673696,4883.333642,53.88693392,9.10659329,7.272900734
734250.7493,1386.757908,4880.000347,54.14493639,9.950457125,7.248370442
734250.8327,1310.84212,4876.667052,54.40293886,10.33535934,7.245949
734250.916,1234.926332,4873.333758,54.66094134,10.14334311,7.312714773
734250.9993,1159.010544,4870.000463,54.91894381,10.05183147,7.020904472
734251.0827,1220.408847,4882.498409,55.00336335,9.953689456,7.339102456
734251.166,1281.826225,4894.998553,55.08775879,9.629077631,7.412020394
734251.2493,1343.243602,4907.498698,55.17215422,9.028921249,7.277600767
734251.3327,1404.66098,4919.998843,55.25654965,10.13355754,7.358283045
734251.416,1466.078357,4932.498987,55.34094508,10.43830509,7.318665735
734251.4993,1527.495735,4944.999132,55.42534051,10.51910748,7.359960015
734251.5827,1588.913112,4957.499277,55.50973595,10.3319538,7.295610969
734251.666,1650.33049,4969.999421,55.59413138,9.580907368,7.309705747
734251.7493,1711.747867,4982.499566,55.67852681,10.29544374,7.351568278
734251.8327,1773.165245,4994.999711,55.76292224,10.00438596,7.38281627
734251.916,1834.582622,5007.499855,55.84731767,9.977045248,7.293003203
734251.9993,1896,5020,55.9317131,10.11346494,7.327978015
734252.0827,1894.416685,5005.000174,56.08120968,10.29493045,7.106371409
734252.166,1892.83337,4990.000347,56.23070625,10.47923758,6.863233494
734252.2493,1891.250055,4975.000521,56.38020282,10.66354471,6.620095579
734252.3327,1889.66674,4960.000694,56.5296994,10.09824951,7.243899987
734252.416,1888.083425,4945.000868,56.67919597,9.793951598,7.206862437
734252.4993,1886.50011,4930.001042,56.82869254,9.469473966,7.339816801
734252.5827,1884.916795,4915.001215,56.97818912,9.755253982,7.275837948
734252.666,1883.33348,4900.001389,57.12768569,9.628641796,7.316461282
734252.7493,1881.750165,4885.001562,57.27718227,9.277726845,7.310280243
734252.8327,1880.16685,4870.001736,57.42667884,9.666727623,7.339317521
734252.916,1878.583535,4855.00191,57.57617541,9.515211707,7.337383497
734252.9993,1877.00022,4840.002083,57.72567199,9.325520474,7.392007681
734253.0827,1893.581222,4854.99809,57.46048744,9.521895855,7.355920736
734253.166,1910.164747,4869.998264,57.19524529,9.493820503,7.378668518
734253.2493,1926.748273,4884.998437,56.93000314,9.258452704,7.434517754
734253.3327,1943.331798,4899.998611,56.66476099,9.456178711,7.308268714
734253.416,1959.915323,4914.998785,56.39951884,9.397622404,7.325106663
734253.4993,1976.498848,4929.998958,56.13427669,9.292423213,7.358029022
734253.5827,1993.082374,4944.999132,55.86903454,9.028703937,7.337284234
734253.666,2009.665899,4959.999306,55.60379239,9.345342601,7.184390961
734253.7493,2026.249424,4974.999479,55.33855024,9.280078971,7.393743821
734253.8327,2042.832949,4989.999653,55.07330809,9.127871492,7.425638758
734253.916,2059.416475,5004.999826,54.80806594,9.538159227,7.425055474
734253.9993,2076,5020,54.54282379,9.351575181,7.285947114
734254.0827,2055.333333,5027.5,54.3258098,9.196626371,7.385559204
734254.166,2034.666667,5035,54.1087958,9.412906502,7.420528641
734254.2493,2014,5042.5,53.89178181,9.386696093,7.427855515
734254.3327,1993.333333,5050,53.67476781,9.202711957,7.417436492
734254.416,1972.666667,5057.5,53.45775382,9.068268482,7.353192489
734254.4993,1952,5065,53.24073982,9.313502044,7.355421255
734254.5827,1931.333333,5072.5,53.02372583,9.247865475,7.309985235
734254.666,1910.666667,5080,52.80671183,9.025816449,7.281053232
734254.7493,1890,5087.5,52.58969784,9.310229577,7.334595272
734254.8327,1869.333333,5095,52.37268384,9.196545972,7.343943504
734254.916,1848.666667,5102.5,52.15566985,9.408404555,7.445616771
734254.9993,1828,5110,51.93865585,9.48937132,7.399707661
734255.0827,1865.75,5108.333333,52.15808105,9.410017338,7.355856031
734255.166,1903.5,5106.666667,52.37750626,9.287791219,7.36786451
734255.2493,1941.25,5105,52.59693146,9.209287001,7.437799498
734255.3327,1979,5103.333333,52.81635666,9.393353766,7.426502472
734255.416,2016.75,5101.666667,53.03578186,9.277179726,7.42129553
734255.4993,2054.5,5100,53.25520706,9.062661973,7.433161258
734255.5827,2092.25,5098.333333,53.47463226,9.220897054,7.462388253
734255.666,2130,5096.666667,53.69405746,9.514123063,7.495471255
734255.7493,2167.75,5095,53.91348267,9.442308469,7.160057664
734255.8327,2205.5,5093.333333,54.13290787,9.466218125,7.420961893
734255.916,2243.25,5091.666667,54.35233307,9.455155749,7.463572723
734255.9993,2281,5090,54.57175827,9.466517703,7.473355488
734256.0827,2294.666667,5091.666667,54.38850212,9.332621837,7.502880768
734256.166,2308.333333,5093.333333,54.20524597,9.684852586,7.557588537
734256.2493,2322,5095,54.02198982,9.580998943,7.450600472
734256.3327,2335.666667,5096.666667,53.83873367,9.385388703,7.480522493
734256.416,2349.333333,5098.333333,53.65547752,9.877198036,7.479165997
734256.4993,2363,5100,53.47222137,9.713318793,7.455918501
734256.5827,2376.666667,5101.666667,53.28896523,9.534311701,7.455632751
734256.666,2390.333333,5103.333333,53.10570908,9.762959585,7.457079423
734256.7493,2404,5105,52.92245293,9.815204558,7.513897017
734256.8327,2417.666667,5106.666667,52.73919678,9.696163315,7.480125474
734256.916,2431.333333,5108.333333,52.55594063,0.627894732,7.975490504
734256.9993,2445,5110,52.37268448,9.399289612,7.530753866
734257.0827,2444.916668,5117.499913,52.49806895,5.937564262,7.503439849
734257.166,2444.833335,5124.999826,52.62345342,2.126651104,7.958172372
734257.2493,2444.750003,5132.49974,52.74883789,7.882030096,7.802661846
